word,neighbour,i
variable,capsule,1
variable,triple,2
variable,susceptible,3
variable,combustion,4
variable,transmission,5
variable,vibration,6
variable,soluble,7
variable,convertible,8
variable,conversion,9
variable,circuit,10
disruption,coalition,1
disruption,dingy,2
disruption,mandatory,3
disruption,viable,4
disruption,cursory,5
disruption,domination,6
disruption,allocation,7
disruption,irate,8
disruption,intervention,9
disruption,intrusion,10
midnight,noon,1
midnight,morning,2
midnight,thank,3
midnight,breakfast,4
midnight,cough,5
midnight,eyelash,6
midnight,eyebrow,7
midnight,tomorrow,8
midnight,nephew,9
midnight,niece,10
propriety,intellect,1
propriety,liberal,2
propriety,universal,3
propriety,passions,4
propriety,equality,5
propriety,eminent,6
propriety,excellence,7
propriety,celebrity,8
propriety,reverence,9
propriety,impediment,10
load,clean,1
load,mud,2
load,pot,3
load,hole,4
load,dust,5
load,bundle,6
load,hide,7
load,stoop,8
load,blunt,9
load,tobacco,10
instruction,calculation,1
instruction,pleasure,2
instruction,rule,3
instruction,knowledge,4
instruction,perfection,5
instruction,distress,6
instruction,destruction,7
instruction,assembly,8
instruction,brightness,9
instruction,divine,10
derision,mockery,1
derision,bruise,2
derision,scorn,3
derision,torment,4
derision,subdue,5
derision,weakness,6
derision,faint,7
derision,murmur,8
derision,flattery,9
derision,condemnation,10
marshal,chancellor,1
marshal,trustee,2
marshal,obituary,3
marshal,shambles,4
marshal,sedentary,5
marshal,fanatic,6
marshal,curtail,7
marshal,subscriber,8
marshal,subscribe,9
marshal,embody,10
clothes,shirt,1
clothes,floor,2
clothes,buy,3
clothes,pencil,4
clothes,baby,5
clothes,road,6
clothes,tired,7
clothes,pick,8
clothes,cigarettes,9
clothes,chicken,10
scream,shriek,1
scream,shiver,2
scream,howl,3
scream,slice,4
scream,wrestle,5
scream,snarl,6
scream,snort,7
scream,shout,8
scream,strangle,9
scream,yell,10
massacre,aspire,1
massacre,expire,2
massacre,displace,3
massacre,depict,4
massacre,outrage,5
massacre,sparkle,6
massacre,carnage,7
massacre,vocation,8
massacre,audacity,9
massacre,lunatic,10
instinct,pamphlet,1
instinct,caricature,2
instinct,suite,3
instinct,colossal,4
instinct,ascension,5
instinct,marshal,6
instinct,drawback,7
instinct,chancellor,8
instinct,veterinary,9
instinct,crusade,10
impossibility,inconceivable,1
impossibility,atheism,2
impossibility,diversity,3
impossibility,superiority,4
impossibility,regularity,5
impossibility,inferiority,6
impossibility,abandonment,7
impossibility,universal,8
impossibility,agitation,9
impossibility,restraint,10
pancake,cupboard,1
pancake,switch,2
pancake,sausage,3
pancake,sock,4
pancake,toast,5
pancake,cream,6
pancake,gallon,7
pancake,screwdriver,8
pancake,cracker,9
pancake,poker,10
filler,holder,1
filler,sitter,2
filler,gauge,3
filler,feeder,4
filler,bracket,5
filler,screw,6
filler,adjustable,7
filler,drier,8
filler,roller,9
filler,acoustic,10
imam,mosque,1
imam,prophet,2
imam,mecca,3
imam,prayer,4
imam,god,5
imam,mosques,6
imam,groom,7
imam,fasting,8
imam,pilgrimage,9
imam,jihad,10
boyhood,servitude,1
boyhood,modesty,2
boyhood,chastity,3
boyhood,childhood,4
boyhood,founder,5
boyhood,solitude,6
boyhood,consolation,7
boyhood,tasteful,8
boyhood,rivalry,9
boyhood,spotless,10
trickle,shudder,1
trickle,creep,2
trickle,smack,3
trickle,trot,4
trickle,jolt,5
trickle,plunge,6
trickle,fumble,7
trickle,rustle,8
trickle,fleece,9
trickle,graze,10
dad,grandma,1
dad,guys,2
dad,slept,3
dad,guy,4
dad,kids,5
dad,dads,6
dad,boys,7
dad,shirts,8
dad,watching,9
dad,bellies,10
ether,planetary,1
ether,couch,2
ether,destroyer,3
ether,planets,4
ether,purity,5
ether,cast,6
ether,mercury,7
ether,sulphur,8
ether,propriety,9
ether,arsenic,10
jewelry,gasoline,1
jewelry,behavior,2
jewelry,candy,3
jewelry,faucet,4
jewelry,eyeglasses,5
jewelry,airplane,6
jewelry,plow,7
jewelry,neighbors,8
jewelry,eggplant,9
jewelry,flavor,10
eradication,evacuation,1
eradication,appeasement,2
eradication,atheism,3
eradication,acidity,4
eradication,rigidity,5
eradication,eulogy,6
eradication,solicitation,7
eradication,fluidity,8
eradication,resolve,9
eradication,digestive,10
lever,roller,1
lever,plate,2
lever,piston,3
lever,pointer,4
lever,wedge,5
lever,plug,6
lever,valve,7
lever,boiler,8
lever,joint,9
lever,varnish,10
flour,goat,1
flour,clay,2
flour,pot,3
flour,grain,4
flour,donkey,5
flour,cloth,6
flour,sickle,7
flour,mortar,8
flour,seed,9
flour,seeds,10
criticism,novel,1
criticism,scene,2
criticism,financial,3
criticism,economy,4
criticism,savings,5
criticism,prize,6
criticism,politician,7
criticism,control,8
criticism,product,9
criticism,competition,10
fowl,large,1
fowl,fruit,2
fowl,small,3
fowl,pot,4
fowl,trap,5
fowl,bellows,6
fowl,basket,7
fowl,maize,8
fowl,rafters,9
fowl,cloth,10
extension,crate,1
extension,abortion,2
extension,concept,3
extension,fact,4
extension,disappeared,5
extension,modification,6
extension,contact,7
extension,presentation,8
extension,adaptation,9
extension,inclusion,10
baking,bread,1
baking,bake,2
baking,chimney,3
baking,stove,4
baking,apple,5
baking,barrel,6
baking,harness,7
baking,whip,8
baking,butcher,9
baking,shoe,10
faction,garrison,1
faction,exempt,2
faction,digest,3
faction,discord,4
faction,aptitude,5
faction,witty,6
faction,counterfeit,7
faction,prudence,8
faction,pact,9
faction,league,10
preamble,disguise,1
preamble,evasion,2
preamble,fatality,3
preamble,trustee,4
preamble,tapestry,5
preamble,paltry,6
preamble,summons,7
preamble,rover,8
preamble,skirmish,9
preamble,tolerable,10
stagger,stoop,1
stagger,stumble,2
stagger,crumble,3
stagger,growl,4
stagger,shiver,5
stagger,scratch,6
stagger,bend,7
stagger,crackle,8
stagger,shake,9
stagger,scrape,10
server,sideboard,1
server,sprinkler,2
server,brake,3
server,folding,4
server,sorting,5
server,clutch,6
server,dock,7
server,grower,8
server,prank,9
server,parody,10
syllable,vowels,1
syllable,syllables,2
syllable,following,3
syllable,forms,4
syllable,exceptions,5
syllable,final,6
syllable,examples,7
syllable,verbs,8
syllable,initial,9
syllable,grammatical,10
wing,worm,1
wing,blue,2
wing,butterfly,3
wing,tail,4
wing,owl,5
wing,chain,6
wing,tooth,7
wing,feather,8
wing,moth,9
wing,heel,10
suspension,notification,1
suspension,conversion,2
suspension,admission,3
suspension,exchange,4
suspension,qualification,5
suspension,import,6
suspension,appeal,7
suspension,liability,8
suspension,reproduction,9
suspension,disposal,10
coalition,amnesty,1
coalition,diplomat,2
coalition,combustion,3
coalition,confederation,4
coalition,cancellation,5
coalition,ozone,6
coalition,transfusion,7
coalition,subversive,8
coalition,fantasy,9
coalition,qualification,10
heat,pain,1
heat,burning,2
heat,body,3
heat,moisture,4
heat,circle,5
heat,swelling,6
heat,hollow,7
heat,power,8
heat,heated,9
heat,vessel,10
gag,gig,1
gag,lab,2
gag,kiln,3
gag,gin,4
gag,starvation,5
gag,reign,6
gag,spleen,7
gag,dab,8
gag,parable,9
gag,gal,10
accountant,pedestrian,1
accountant,collector,2
accountant,shareholder,3
accountant,receipt,4
accountant,engineer,5
accountant,puppet,6
accountant,auditor,7
accountant,memorandum,8
accountant,burglar,9
accountant,ledger,10
sheath,fruit,1
sheath,noose,2
sheath,tree,3
sheath,cucumber,4
sheath,stalk,5
sheath,trap,6
sheath,basket,7
sheath,leaf,8
sheath,pole,9
sheath,branch,10
fad,fan,1
fad,fairer,2
fad,feat,3
fad,uplift,4
fad,craze,5
fad,thrift,6
fad,toll,7
fad,havoc,8
fad,irrational,9
fad,mismanagement,10
leaf,fruit,1
leaf,tree,2
leaf,leaves,3
leaf,ripe,4
leaf,banana,5
leaf,shell,6
leaf,fish,7
leaf,crab,8
leaf,ginger,9
leaf,basket,10
news,accident,1
news,meeting,2
news,money,3
news,answer,4
news,travel,5
news,failure,6
news,minutes,7
news,police,8
news,hours,9
news,newspaper,10
barricade,scaffold,1
barricade,reprimand,2
barricade,lard,3
barricade,duel,4
barricade,communicative,5
barricade,massacre,6
barricade,forge,7
barricade,displace,8
barricade,dissonance,9
barricade,attest,10
rehearsal,pedestrian,1
rehearsal,quotation,2
rehearsal,subscription,3
rehearsal,electrician,4
rehearsal,shorthand,5
rehearsal,applicant,6
rehearsal,conductor,7
rehearsal,laboratory,8
rehearsal,chemist,9
rehearsal,prize,10
heater,dump,1
heater,dryer,2
heater,freeway,3
heater,pilot,4
heater,opener,5
heater,telephone,6
heater,switch,7
heater,calculator,8
heater,sticker,9
heater,overalls,10
quickness,sharpness,1
quickness,firmness,2
quickness,hardness,3
quickness,madness,4
quickness,sourness,5
quickness,malice,6
quickness,valour,7
quickness,haste,8
quickness,pride,9
quickness,equality,10
pity,mockery,1
pity,confess,2
pity,pardon,3
pity,loathe,4
pity,agree,5
pity,sigh,6
pity,spoil,7
pity,mock,8
pity,tempt,9
pity,lean,10
delta,minimum,1
delta,arctic,2
delta,tundra,3
delta,migration,4
delta,plasma,5
delta,radar,6
delta,tempo,7
delta,panorama,8
delta,gourmet,9
delta,maximum,10
horn,buck,1
horn,claw,2
horn,pike,3
horn,hawk,4
horn,iron,5
horn,apron,6
horn,knuckle,7
horn,snuff,8
horn,herd,9
horn,chimney,10
poise,repeal,1
poise,staid,2
poise,curtail,3
poise,hush,4
poise,sequel,5
poise,dictate,6
poise,prodigy,7
poise,prodigious,8
poise,sordid,9
poise,concur,10
season,rainy,1
season,tree,2
season,waist,3
season,snake,4
season,fruit,5
season,grass,6
season,ceremony,7
season,monkey,8
season,poison,9
season,neck,10
woodland,stave,1
woodland,settler,2
woodland,woodwork,3
woodland,meadow,4
woodland,angler,5
woodland,jack,6
woodland,skim,7
woodland,dairy,8
woodland,stall,9
woodland,frosty,10
molestation,adverse,1
molestation,aversion,2
molestation,boldness,3
molestation,ardent,4
molestation,displeasure,5
molestation,presumption,6
molestation,admonition,7
molestation,remission,8
molestation,oppression,9
molestation,void,10
distraction,abstinence,1
distraction,invention,2
distraction,indigent,3
distraction,accuser,4
distraction,agitation,5
distraction,diversion,6
distraction,fatigue,7
distraction,discerning,8
distraction,assurance,9
distraction,prudent,10
sin,idols,1
sin,tin,2
sin,eclipse,3
sin,porch,4
sin,holiness,5
sin,prosper,6
sin,god,7
sin,yoke,8
sin,precious,9
sin,rebellious,10
treason,skirmish,1
treason,curtail,2
treason,forge,3
treason,villain,4
treason,truce,5
treason,dainty,6
treason,diocese,7
treason,imperious,8
treason,abolish,9
treason,chaplain,10
circle,foot,1
circle,turning,2
circle,spherical,3
circle,readiness,4
circle,contained,5
circle,figure,6
circle,circular,7
circle,heat,8
circle,vapour,9
circle,mineral,10
gospel,brethren,1
gospel,testament,2
gospel,parable,3
gospel,communion,4
gospel,baptism,5
gospel,covenant,6
gospel,preacher,7
gospel,church,8
gospel,apostles,9
gospel,preach,10
isolation,allocation,1
isolation,supervision,2
isolation,publication,3
isolation,relief,4
isolation,inspection,5
isolation,concentration,6
isolation,transit,7
isolation,installation,8
isolation,revival,9
isolation,circulation,10
dune,drill,1
dune,concise,2
dune,spinal,3
dune,locate,4
dune,aisle,5
dune,skipper,6
dune,rectangle,7
dune,clamp,8
dune,calorie,9
dune,yearn,10
aura,menu,1
aura,spam,2
aura,era,3
aura,spells,4
aura,seated,5
aura,atrium,6
aura,halls,7
aura,ill,8
aura,mythology,9
aura,sinus,10
apex,antipathy,1
apex,prevalent,2
apex,scrutiny,3
apex,recess,4
apex,erosion,5
apex,stagnant,6
apex,flaw,7
apex,adept,8
apex,absorb,9
apex,canine,10
firearm,fabric,1
firearm,mouthpiece,2
firearm,aware,3
firearm,shotgun,4
firearm,winnings,5
firearm,tricky,6
firearm,device,7
firearm,cockpit,8
firearm,planner,9
firearm,hesitant,10
corp,,1
corp,,2
corp,,3
corp,,4
corp,,5
corp,,6
corp,,7
corp,,8
corp,,9
corp,,10
rap,lap,1
rap,rot,2
rap,pal,3
rap,ring,4
rap,paw,5
rap,gap,6
rap,rat,7
rap,loot,8
rap,slip,9
rap,jaw,10
flick,blink,1
flick,taut,2
flick,sniff,3
flick,splash,4
flick,pick,5
flick,bulge,6
flick,topple,7
flick,spurt,8
flick,spaced,9
flick,lopsided,10
odor,color,1
odor,flavor,2
odor,colored,3
odor,diarrhea,4
odor,fibers,5
odor,rooster,6
odor,plow,7
odor,vapor,8
odor,eyeglasses,9
odor,coloring,10
elk,beaver,1
elk,prairie,2
elk,skunk,3
elk,willow,4
elk,otter,5
elk,berry,6
elk,leggings,7
elk,grease,8
elk,raccoon,9
elk,rattle,10
pallet,rover,1
pallet,venison,2
pallet,crib,3
pallet,canister,4
pallet,latch,5
pallet,marshal,6
pallet,fudge,7
pallet,prank,8
pallet,upstart,9
pallet,parochial,10
accommodation,cruise,1
accommodation,service,2
accommodation,transport,3
accommodation,disposal,4
accommodation,transmission,5
accommodation,inflation,6
accommodation,vacuum,7
accommodation,withdrawal,8
accommodation,traffic,9
accommodation,licence,10
homeland,carefree,1
homeland,create,2
homeland,peaceful,3
homeland,ideology,4
homeland,clinic,5
homeland,leadership,6
homeland,evaluate,7
homeland,craftsmanship,8
homeland,fantasy,9
homeland,academic,10
reprieve,parody,1
reprieve,reimburse,2
reprieve,repeal,3
reprieve,fanatic,4
reprieve,grisly,5
reprieve,derelict,6
reprieve,wreak,7
reprieve,auburn,8
reprieve,replenish,9
reprieve,belated,10
supper,pulpit,1
supper,pint,2
supper,veal,3
supper,pail,4
supper,cellar,5
supper,bargain,6
supper,preacher,7
supper,closet,8
supper,tart,9
supper,assure,10
oblivion,ruin,1
oblivion,impress,2
oblivion,prodigy,3
oblivion,tolerable,4
oblivion,fury,5
oblivion,rage,6
oblivion,mortal,7
oblivion,lucid,8
oblivion,voluptuous,9
oblivion,yield,10
extract,irritate,1
extract,tighten,2
extract,irritation,3
extract,decrease,4
extract,funnel,5
extract,dissolve,6
extract,evacuate,7
extract,intermittent,8
extract,penetrate,9
extract,reduce,10
indication,inherent,1
indication,excessive,2
indication,conclusion,3
indication,relation,4
indication,conception,5
indication,essence,6
indication,adequate,7
indication,application,8
indication,accessible,9
indication,attachment,10
skeleton,rotation,1
skeleton,spiral,2
skeleton,flash,3
skeleton,adhesive,4
skeleton,gasp,5
skeleton,altitude,6
skeleton,tolerance,7
skeleton,parasite,8
skeleton,greed,9
skeleton,spy,10
rim,ram,1
rim,aim,2
rim,bum,3
rim,bins,4
rim,ring,5
rim,grim,6
rim,hilt,7
rim,brim,8
rim,jar,9
rim,smug,10
pine,rattle,1
pine,flint,2
pine,skunk,3
pine,willow,4
pine,oak,5
pine,acorn,6
pine,owl,7
pine,cross,8
pine,feather,9
pine,lard,10
fuse,valve,1
fuse,switch,2
fuse,gauge,3
fuse,chassis,4
fuse,discount,5
fuse,chemist,6
fuse,battery,7
fuse,wrench,8
fuse,shorthand,9
fuse,ballot,10
footnote,heading,1
footnote,units,2
footnote,iodine,3
footnote,comment,4
footnote,silverware,5
footnote,electrician,6
footnote,booklet,7
footnote,approximate,8
footnote,fascist,9
footnote,mobilize,10
politics,politician,1
politics,political,2
politics,election,3
politics,industry,4
politics,economy,5
politics,police,6
politics,education,7
politics,electricity,8
politics,factory,9
politics,industrial,10
majority,election,1
majority,prize,2
majority,hours,3
majority,competition,4
majority,maximum,5
majority,minority,6
majority,book,7
majority,hour,8
majority,photograph,9
majority,committee,10
guide,insane,1
guide,liberate,2
guide,pardon,3
guide,translate,4
guide,conquer,5
guide,educate,6
guide,tempt,7
guide,thoughtful,8
guide,needy,9
guide,care,10
relation,desire,1
relation,affirmation,2
relation,conclusion,3
relation,preparation,4
relation,improper,5
relation,inference,6
relation,body,7
relation,deception,8
relation,motion,9
relation,doubt,10
mud,dry,1
mud,neck,2
mud,water,3
mud,grass,4
mud,pot,5
mud,mouth,6
mud,tall,7
mud,hole,8
mud,legs,9
mud,snake,10
jockey,margarine,1
jockey,sandwich,2
jockey,champagne,3
jockey,panorama,4
jockey,cocktail,5
jockey,brigade,6
jockey,saxophone,7
jockey,corporal,8
jockey,aquarium,9
jockey,fudge,10
pollution,satellite,1
pollution,environmental,2
pollution,conservation,3
pollution,cancer,4
pollution,facilities,5
pollution,contamination,6
pollution,technology,7
pollution,housing,8
pollution,multilateral,9
pollution,rate,10
melancholy,ingenious,1
melancholy,cunning,2
melancholy,presumption,3
melancholy,countenance,4
melancholy,judicious,5
melancholy,merry,6
melancholy,genteel,7
melancholy,alteration,8
melancholy,mournful,9
melancholy,antiquity,10
sheriff,sheriffs,1
sheriff,oats,2
sheriff,chimney,3
sheriff,hound,4
sheriff,warden,5
sheriff,rant,6
sheriff,quart,7
sheriff,felon,8
sheriff,clerk,9
sheriff,cider,10
tribe,darkness,1
tribe,tribes,2
tribe,puberty,3
tribe,warrior,4
tribe,breast,5
tribe,earth,6
tribe,sun,7
tribe,greatness,8
tribe,fear,9
tribe,supposed,10
parting,earnest,1
parting,circulation,2
parting,brows,3
parting,stray,4
parting,draw,5
parting,throng,6
parting,pardon,7
parting,spare,8
parting,yield,9
parting,retire,10
wafer,vestibule,1
wafer,chamber,2
wafer,statute,3
wafer,pamphlet,4
wafer,sabre,5
wafer,crayon,6
wafer,lucrative,7
wafer,glimmer,8
wafer,dissonance,9
wafer,empower,10
repayment,payment,1
repayment,suspension,2
repayment,repay,3
repayment,distribution,4
repayment,resultant,5
repayment,payments,6
repayment,exchange,7
repayment,repaid,8
repayment,ownership,9
repayment,subsidiary,10
yeast,toad,1
yeast,harvest,2
yeast,parable,3
yeast,basin,4
yeast,weave,5
yeast,soap,6
yeast,razor,7
yeast,greet,8
yeast,rust,9
yeast,sieve,10
blade,handle,1
blade,edge,2
blade,shoulder,3
blade,trap,4
blade,trunk,5
blade,knife,6
blade,edible,7
blade,roof,8
blade,thumb,9
blade,tobacco,10
rodent,mammal,1
rodent,reptile,2
rodent,parasitic,3
rodent,fluid,4
rodent,insect,5
rodent,rodents,6
rodent,animal,7
rodent,fleshy,8
rodent,domesticated,9
rodent,termite,10
telegraph,telegram,1
telegraph,engineer,2
telegraph,thermometer,3
telegraph,warehouse,4
telegraph,saloon,5
telegraph,bureau,6
telegraph,pneumatic,7
telegraph,subscription,8
telegraph,subscriber,9
telegraph,wireless,10
demise,animosity,1
demise,durability,2
demise,crusade,3
demise,bigotry,4
demise,menial,5
demise,ultimate,6
demise,inkling,7
demise,vocation,8
demise,renegade,9
demise,tasteful,10
missile,energy,1
missile,missiles,2
missile,speed,3
missile,fuel,4
missile,satellite,5
missile,union,6
missile,rocket,7
missile,housing,8
missile,ballistic,9
missile,production,10
defeat,skill,1
defeat,failure,2
defeat,disaster,3
defeat,supply,4
defeat,defeated,5
defeat,force,6
defeat,custody,7
defeat,refined,8
defeat,establish,9
defeat,suppress,10
clothing,container,1
clothing,area,2
clothing,diarrhea,3
clothing,objects,4
clothing,location,5
clothing,chicken,6
clothing,leftover,7
clothing,storage,8
clothing,liquid,9
clothing,odor,10
tantrum,crunchy,1
tantrum,toilet,2
tantrum,smelly,3
tantrum,unaware,4
tantrum,barbecue,5
tantrum,blurred,6
tantrum,irresponsible,7
tantrum,disrupt,8
tantrum,criticize,9
tantrum,messy,10
thorax,clavicle,1
thorax,pelvis,2
thorax,cartilage,3
thorax,membrane,4
thorax,migrate,5
thorax,gland,6
thorax,diaphragm,7
thorax,intestine,8
thorax,femur,9
thorax,radius,10
trend,outlook,1
trend,theory,2
trend,unprecedented,3
trend,resources,4
trend,criticism,5
trend,drastic,6
trend,deadlock,7
trend,realistic,8
trend,membership,9
trend,emergency,10
snort,squeak,1
snort,splinter,2
snort,growl,3
snort,whine,4
snort,ripple,5
snort,twitch,6
snort,crackle,7
snort,screech,8
snort,curl,9
snort,grunt,10
veranda,collide,1
veranda,monsoon,2
veranda,rubber,3
veranda,epilepsy,4
veranda,palm,5
veranda,rotate,6
veranda,monitor,7
veranda,curry,8
veranda,elder,9
veranda,syphilis,10
coolness,dryness,1
coolness,carelessness,2
coolness,sharpness,3
coolness,softness,4
coolness,firmness,5
coolness,politeness,6
coolness,madness,7
coolness,stubbornness,8
coolness,hardness,9
coolness,mockery,10
construction,basic,1
construction,function,2
construction,basis,3
construction,second,4
construction,constructions,5
construction,clause,6
construction,complex,7
construction,possible,8
construction,primary,9
construction,discussion,10
initial,vowels,1
initial,forms,2
initial,final,3
initial,following,4
initial,combinations,5
initial,occur,6
initial,examples,7
initial,nasal,8
initial,grammatical,9
initial,occurs,10
faith,salvation,1
faith,god,2
faith,grace,3
faith,mercy,4
faith,holy,5
faith,glory,6
faith,eternal,7
faith,mortal,8
faith,zeal,9
faith,sins,10
sock,cream,1
sock,pilot,2
sock,clock,3
sock,sausage,4
sock,pocket,5
sock,brake,6
sock,shoe,7
sock,fuss,8
sock,crib,9
sock,stocking,10
fort,beau,1
fort,forts,2
fort,bras,3
fort,bra,4
fort,porter,5
fort,learned,6
fort,fore,7
fort,coin,8
fort,civility,9
fort,ornament,10
discipline,establish,1
discipline,responsibility,2
discipline,sympathy,3
discipline,talent,4
discipline,peace,5
discipline,trust,6
discipline,accept,7
discipline,serve,8
discipline,secret,9
discipline,gain,10
irrigation,canal,1
irrigation,agricultural,2
irrigation,sesame,3
irrigation,terrace,4
irrigation,jar,5
irrigation,barley,6
irrigation,pomegranate,7
irrigation,textiles,8
irrigation,textile,9
irrigation,capacity,10
bio,sue,1
bio,enlightened,2
bio,birthright,3
bio,lie,4
bio,dumb,5
bio,innocence,6
bio,hoc,7
bio,duo,8
bio,bun,9
bio,yen,10
childbirth,pregnancy,1
childbirth,lips,2
childbirth,fingers,3
childbirth,protruding,4
childbirth,anus,5
childbirth,shallow,6
childbirth,greeting,7
childbirth,small,8
childbirth,finger,9
childbirth,spread,10
cooker,booking,1
cooker,traffic,2
cooker,heroin,3
cooker,paediatrician,4
cooker,leukaemia,5
cooker,plumbing,6
cooker,pornography,7
cooker,x-ray,8
cooker,outing,9
cooker,television,10
arm,hole,1
arm,sick,2
arm,knee,3
arm,thigh,4
arm,elbow,5
arm,shoulder,6
arm,fire,7
arm,water,8
arm,smoke,9
arm,hair,10
rebellion,rebel,1
rebellion,throne,2
rebellion,rebellious,3
rebellion,humble,4
rebellion,loyal,5
rebellion,proclamation,6
rebellion,fugitive,7
rebellion,injustice,8
rebellion,garrison,9
rebellion,commander,10
lantern,funnel,1
lantern,buoy,2
lantern,sleeve,3
lantern,starch,4
lantern,anchor,5
lantern,clerk,6
lantern,cabin,7
lantern,basin,8
lantern,hinge,9
lantern,dock,10
rubble,goatee,1
rubble,debit,2
rubble,transmitter,3
rubble,piping,4
rubble,neurotic,5
rubble,withdrawal,6
rubble,sanitary,7
rubble,nautical,8
rubble,plush,9
rubble,well-meaning,10
smoking,lunch,1
smoking,missed,2
smoking,temperature,3
smoking,cigarettes,4
smoking,swimming,5
smoking,shoes,6
smoking,interested,7
smoking,getting,8
smoking,studying,9
smoking,money,10
carnage,prudence,1
carnage,audacity,2
carnage,massacre,3
carnage,frenzy,4
carnage,angelic,5
carnage,prudent,6
carnage,outrage,7
carnage,garrison,8
carnage,abject,9
carnage,antipathy,10
intestine,tendon,1
intestine,spine,2
intestine,ankle,3
intestine,backbone,4
intestine,pancreas,5
intestine,pelvis,6
intestine,sternum,7
intestine,bladder,8
intestine,explode,9
intestine,chest,10
latch,bolt,1
latch,buckle,2
latch,chimney,3
latch,cuff,4
latch,butcher,5
latch,hound,6
latch,harness,7
latch,prank,8
latch,alley,9
latch,crust,10
iron,leather,1
iron,wheel,2
iron,cock,3
iron,mill,4
iron,bellows,5
iron,furnace,6
iron,chain,7
iron,horn,8
iron,linen,9
iron,plaster,10
formula,formulas,1
formula,recite,2
formula,recitation,3
formula,gift,4
formula,basis,5
formula,recited,6
formula,blessing,7
formula,interpretation,8
formula,reciting,9
formula,explanation,10
fullness,terror,1
fullness,blessed,2
fullness,smoothness,3
fullness,devastation,4
fullness,outcry,5
fullness,brightness,6
fullness,bitterness,7
fullness,sustenance,8
fullness,prosper,9
fullness,encampment,10
cafe,madam,1
cafe,park,2
cafe,coffee,3
cafe,restaurant,4
cafe,sandwich,5
cafe,cafes,6
cafe,fide,7
cafe,fouls,8
cafe,fucking,9
cafe,pear,10
climber,leathery,1
climber,creamy,2
climber,deciduous,3
climber,compartment,4
climber,climbing,5
climber,tough,6
climber,flooring,7
climber,antidote,8
climber,sprawling,9
climber,latex,10
revision,duplicate,1
revision,vacancy,2
revision,quotation,3
revision,forestall,4
revision,revise,5
revision,subscription,6
revision,originality,7
revision,provisional,8
revision,resignation,9
revision,autograph,10
plane,hospital,1
plane,truck,2
plane,drill,3
plane,electricity,4
plane,electric,5
plane,vote,6
plane,parachute,7
plane,meeting,8
plane,planes,9
plane,camera,10
stage,performance,1
stage,platform,2
stage,pressure,3
stage,conditions,4
stage,treatment,5
stage,speed,6
stage,route,7
stage,phase,8
stage,attitude,9
stage,system,10
exclamation,food,1
exclamation,buttocks,2
exclamation,leaves,3
exclamation,mucus,4
exclamation,slippery,5
exclamation,chewing,6
exclamation,tree,7
exclamation,protruding,8
exclamation,sleeping,9
exclamation,pole,10
technician,underestimate,1
technician,turnover,2
technician,electrician,3
technician,maternity,4
technician,tourist,5
technician,timetable,6
technician,schedule,7
technician,romanticism,8
technician,savings,9
technician,therapy,10
transparency,fragility,1
transparency,retailer,2
transparency,innovator,3
transparency,orthodoxy,4
transparency,liturgy,5
transparency,tenacity,6
transparency,prejudice,7
transparency,parody,8
transparency,illegitimacy,9
transparency,renewal,10
thorn,calf,1
thorn,dove,2
thorn,pot,3
thorn,cow,4
thorn,cattle,5
thorn,mouse,6
thorn,leopard,7
thorn,wild,8
thorn,hunger,9
thorn,fat,10
personality,psychological,1
personality,organization,2
personality,reaction,3
personality,responsibility,4
personality,employee,5
personality,businessman,6
personality,control,7
personality,physical,8
personality,photograph,9
personality,financial,10
abuse,pride,1
abuse,begging,2
abuse,abusive,3
abuse,pain,4
abuse,sorrow,5
abuse,worship,6
abuse,pleasure,7
abuse,shame,8
abuse,stout,9
abuse,impotent,10
slump,boost,1
slump,gruesome,2
slump,thrill,3
slump,perky,4
slump,delinquency,5
slump,debut,6
slump,neurotic,7
slump,drastic,8
slump,outset,9
slump,overhaul,10
chemistry,physics,1
chemistry,biology,2
chemistry,hydrogen,3
chemistry,geology,4
chemistry,oxygen,5
chemistry,geometry,6
chemistry,nitrogen,7
chemistry,psychology,8
chemistry,atomic,9
chemistry,carbon,10
trustee,bigotry,1
trustee,receipt,2
trustee,upstart,3
trustee,preamble,4
trustee,marshal,5
trustee,bankruptcy,6
trustee,curtail,7
trustee,emigration,8
trustee,fanaticism,9
trustee,contractor,10
obscenity,retailer,1
obscenity,primacy,2
obscenity,candid,3
obscenity,decency,4
obscenity,sobriety,5
obscenity,bigotry,6
obscenity,insipidity,7
obscenity,preamble,8
obscenity,awkwardness,9
obscenity,absurdity,10
mitigation,computation,1
mitigation,moderation,2
mitigation,attire,3
mitigation,indulgence,4
mitigation,alienation,5
mitigation,diversity,6
mitigation,overthrow,7
mitigation,presumption,8
mitigation,furnish,9
mitigation,deposition,10
tractor,trailer,1
tractor,garage,2
tractor,thermometer,3
tractor,factory,4
tractor,elevator,5
tractor,operator,6
tractor,truck,7
tractor,passenger,8
tractor,hospital,9
tractor,brake,10
protein,asset,1
protein,electrical,2
protein,processing,3
protein,cooker,4
protein,contraceptive,5
protein,authoritarian,6
protein,sensory,7
protein,reaction,8
protein,biological,9
protein,dioxide,10
headquarters,department,1
headquarters,station,2
headquarters,secretary,3
headquarters,educational,4
headquarters,engineer,5
headquarters,fund,6
headquarters,federation,7
headquarters,maternity,8
headquarters,administration,9
headquarters,ministry,10
longevity,discriminate,1
longevity,calculate,2
